date,serial_number,model,failure,vault_id,s1_read_error_rate,s2_throughput_performance,s3_spin_up_time,s4_start_stop_count,s5_reallocated_sector_count,s7_seek_error_rate,s8_seek_time_performance,s9_power_on_hours,s10_spin_retry_count,s12_power_cycle_count,s173_wear_leveling_count,s174_unexpected_power_loss_count,s183_sata_downshift_count,s187_reported_uncorrectable_errors,s188_command_timeout,s189_high_fly_writes,s190_airflow_temperature_cel,s191_g_sense_error_rate,s192_power_off_retract_count,s193_load_unload_cycle_count,s194_temperature_celsius,s195_hardware_ecc_recovered,s196_reallocated_event_count,s197_current_pending_sector,s198_offline_uncorrectable,s199_udma_crc_error_count,s200_multi_zone_error_rate,s220_disk_shift,s222_loaded_hours,s223_load_retry_count,s226_load_in_time,s240_head_flying_hours,s241_total_lbas_written,s242_total_lbas_read
2023-04-01T00:00:00.000000,PL1331LAHBPKSH,HGST HMS5C4040BLE640,0,1026,0.0,103.0,447.0,7.0,0.0,0.0,42.0,60839.0,0.0,7.0,,,,,,,,,661.0,661.0,38.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW0HBRT,ST12000NM001G,0,1071,33252040.0,,0.0,19.0,0.0,207877777.0,,25096.0,0.0,18.0,,,,0.0,0.0,,27.0,,4.0,1469.0,27.0,,,0.0,0.0,0.0,0.0,,,,,24893.0,99318631936.0,549641667284.0
2023-04-01T00:00:00.000000,8DHJ840H,HGST HUH721212ALE604,0,1145,0.0,92.0,0.0,4.0,0.0,0.0,18.0,22865.0,0.0,4.0,,,,,,,,,1314.0,1314.0,31.0,,0.0,0.0,0.0,11.0,,,,,,,,
2023-04-01T00:00:00.000000,2CHAM2KR,WDC WUH721816ALE6L4,0,1409,0.0,104.0,365.0,8.0,0.0,0.0,15.0,3831.0,0.0,8.0,,,,,,,,,1299.0,1299.0,34.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,Z305AR4M,ST4000DM000,0,1018,44613976.0,,0.0,6.0,0.0,818917436.0,,63219.0,0.0,6.0,,,0.0,0.0,0.0,0.0,30.0,0.0,0.0,7838.0,30.0,,,0.0,0.0,0.0,,,,,,63130.0,65897141040.0,416664356059.0
2023-04-01T00:00:00.000000,ZLW15TPG,ST14000NM001G,0,1076,127511368.0,,0.0,17.0,0.0,362618342.0,,21570.0,0.0,17.0,,,,0.0,0.0,,46.0,,1.0,2117.0,46.0,,,0.0,0.0,0.0,0.0,,,,,20934.0,109069947432.0,433783577970.0
2023-04-01T00:00:00.000000,9LG4DVZA,WDC WUH721414ALE6L4,0,1080,0.0,92.0,378.0,10.0,0.0,0.0,18.0,18695.0,0.0,9.0,,,,,,,,,788.0,788.0,33.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,8190A15LFVKG,TOSHIBA MG08ACA16TA,0,2008,0.0,0.0,8213.0,5.0,0.0,0.0,0.0,7875.0,0.0,5.0,,,,,,,,0.0,4.0,1037.0,30.0,,0.0,0.0,0.0,0.0,,135397381.0,6787.0,0.0,532.0,0.0,,
2023-04-01T00:00:00.000000,20H0A14KF97G,TOSHIBA MG07ACA14TA,0,1117,0.0,0.0,7807.0,46.0,0.0,0.0,0.0,20380.0,0.0,46.0,,,,,,,,14.0,39.0,49.0,36.0,,0.0,0.0,0.0,0.0,,152305666.0,20378.0,0.0,592.0,0.0,,
2023-04-01T00:00:00.000000,ZL22YRHV,ST16000NM001G,0,1157,110968112.0,,0.0,2.0,0.0,165476553.0,,19080.0,0.0,2.0,,,,0.0,0.0,,36.0,,0.0,6356.0,36.0,,,0.0,0.0,0.0,0.0,,,,,17672.0,116629284136.0,253087543628.0
2023-04-01T00:00:00.000000,ZL004L4Z,ST12000NM0008,0,1138,148826688.0,,0.0,5.0,0.0,275617353.0,,25780.0,0.0,5.0,,,,0.0,0.0,,34.0,,1.0,2289.0,34.0,148826688.0,,0.0,0.0,0.0,0.0,,,,,25397.0,95320746176.0,366743726632.0
2023-04-01T00:00:00.000000,ZA13EN6M,ST8000NM0055,0,1043,118944408.0,,0.0,8.0,0.0,1522693669.0,,50760.0,0.0,8.0,,,,0.0,0.0,0.0,31.0,16390.0,4.0,60949.0,31.0,118944408.0,,0.0,0.0,0.0,,,,,,50710.0,92138468680.0,457361702962.0
2023-04-01T00:00:00.000000,S300VKXH,ST4000DM000,0,1006,48415904.0,,0.0,23.0,0.0,309128972.0,,67552.0,0.0,20.0,,,1.0,0.0,0.0,0.0,22.0,0.0,2.0,37707.0,22.0,,,0.0,0.0,0.0,,,,,,67362.0,76636870504.0,448115689096.0
2023-04-01T00:00:00.000000,8270A005F97G,TOSHIBA MG07ACA14TA,0,1066,0.0,0.0,7825.0,1.0,0.0,0.0,0.0,703.0,0.0,1.0,,,,,,,,0.0,0.0,1.0,33.0,,0.0,0.0,0.0,0.0,,52035586.0,703.0,0.0,583.0,0.0,,
2023-04-01T00:00:00.000000,ZA13GZ7A,ST8000NM0055,0,1042,202761128.0,,0.0,73.0,0.0,1452981543.0,,51068.0,0.0,73.0,,,,0.0,0.0,0.0,39.0,21053.0,27.0,73981.0,39.0,202761128.0,,0.0,0.0,0.0,,,,,,51015.0,93589713880.0,418391715050.0
2023-04-01T00:00:00.000000,5PHKWJKF,HGST HUH721212ALE604,0,1059,0.0,92.0,0.0,6.0,0.0,0.0,16.0,17547.0,0.0,6.0,,,,,,,,,635.0,635.0,30.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,71A0A1BGFVGG,TOSHIBA MG08ACA16TE,0,1168,0.0,0.0,8199.0,15.0,3.0,0.0,0.0,12922.0,0.0,15.0,,,,,,,,0.0,14.0,155.0,32.0,,1.0,0.0,0.0,0.0,,33947652.0,12709.0,0.0,594.0,0.0,,
2023-04-01T00:00:00.000000,ZA15LMLN,ST8000NM0055,0,1039,102112888.0,,0.0,36.0,0.0,1721613831.0,,46591.0,0.0,36.0,,,,0.0,0.0,0.0,38.0,10626.0,27.0,77723.0,38.0,102112888.0,,0.0,0.0,0.0,,,,,,46508.0,78278634144.0,375297247208.0
2023-04-01T00:00:00.000000,ZA1357TQ,ST8000DM002,0,1032,6734936.0,,0.0,7.0,0.0,2707173000.0,,56983.0,0.0,7.0,,,,0.0,0.0,0.0,34.0,23727.0,1.0,71168.0,34.0,6734936.0,,0.0,0.0,0.0,,,,,,56930.0,106298157368.0,433489294372.0
2023-04-01T00:00:00.000000,5PHRSNTD,HGST HUH721212ALE604,0,1056,0.0,96.0,0.0,3.0,0.0,0.0,16.0,17906.0,0.0,3.0,,,,,,,,,758.0,758.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,5PJ70RVD,HGST HUH721212ALE604,0,1119,0.0,96.0,0.0,4.0,0.0,0.0,16.0,17882.0,0.0,4.0,,,,,,,,,639.0,639.0,34.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW0GQ6L,ST12000NM001G,0,1071,87440024.0,,0.0,7.0,0.0,168682677.0,,25214.0,0.0,7.0,,,,0.0,0.0,,35.0,,0.0,1455.0,35.0,,,0.0,0.0,0.0,0.0,,,,,24936.0,100595326440.0,519854554700.0
2023-04-01T00:00:00.000000,ZTM0C6Q1,ST14000NM001G,0,1111,89101856.0,,0.0,1.0,0.0,49649607.0,,570.0,0.0,1.0,,,,0.0,0.0,,35.0,,0.0,29.0,35.0,,,0.0,0.0,0.0,0.0,,,,,568.0,25082089344.0,3571545146.0
2023-04-01T00:00:00.000000,7090A01YF97G,TOSHIBA MG07ACA14TA,0,1060,0.0,0.0,7965.0,3.0,0.0,0.0,0.0,21191.0,0.0,3.0,,,,,,,,1893023.0,1.0,14.0,29.0,,0.0,0.0,0.0,0.0,,85196803.0,21150.0,0.0,539.0,0.0,,
2023-04-01T00:00:00.000000,AAG6PX2H,HGST HUH721212ALN604,0,1123,0.0,0.0,0.0,8.0,0.0,0.0,0.0,35288.0,0.0,8.0,,,,,,,,,1304.0,1304.0,30.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZL2CR745,ST14000NM001G,0,1162,222994328.0,,0.0,4.0,0.0,704473539.0,,15188.0,0.0,4.0,,,,0.0,0.0,,40.0,,0.0,1538.0,40.0,,,0.0,0.0,0.0,0.0,,,,,14771.0,84779895960.0,205241995740.0
2023-04-01T00:00:00.000000,X0GDY4AC,WDC WUH721414ALE6L4,0,1150,0.0,92.0,377.0,3.0,0.0,0.0,18.0,21522.0,0.0,3.0,,,,,,,,,1859.0,1859.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW17RY9,ST14000NM001G,0,1076,228136600.0,,0.0,8.0,0.0,209603675.0,,21501.0,0.0,8.0,,,,0.0,0.0,,34.0,,0.0,2308.0,34.0,,,0.0,0.0,0.0,0.0,,,,,20737.0,108681842624.0,456735028768.0
2023-04-01T00:00:00.000000,5120A0JRF97G,TOSHIBA MG07ACA14TA,0,1401,0.0,0.0,7842.0,5.0,0.0,0.0,0.0,14014.0,0.0,5.0,,,,,,,,65.0,2.0,157.0,26.0,,0.0,0.0,0.0,0.0,,285343745.0,13388.0,0.0,540.0,0.0,,
2023-04-01T00:00:00.000000,ZLW0WVA5,ST12000NM001G,0,1107,146350032.0,,0.0,3.0,0.0,720916420.0,,15484.0,0.0,3.0,,,,0.0,0.0,,35.0,,1.0,775.0,35.0,,,0.0,0.0,0.0,0.0,,,,,15377.0,72130647232.0,156046537089.0
2023-04-01T00:00:00.000000,Z302DJHC,ST4000DM000,0,1003,116112960.0,,0.0,15.0,0.0,302148500.0,,69708.0,0.0,15.0,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,32711.0,20.0,,,0.0,0.0,0.0,,,,,,69540.0,77932564762.0,679577113732.0
2023-04-01T00:00:00.000000,2CGNKPMN,WDC WUH721816ALE6L4,0,3001,0.0,100.0,335.0,11.0,0.0,0.0,15.0,6193.0,0.0,11.0,,,,,,,,,2847.0,2847.0,38.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,PL2331LAGSUXKJ,HGST HMS5C4040ALE640,0,1004,0.0,102.0,545.0,18.0,0.0,0.0,41.0,63528.0,65536.0,18.0,,,,,,,,,248.0,248.0,23.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,PL2331LAGUMV1J,HGST HMS5C4040ALE640,0,1008,0.0,103.0,565.0,14.0,0.0,0.0,42.0,48905.0,0.0,14.0,,,,,,,,,782.0,782.0,29.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,2CJESNUJ,WDC WUH721816ALE6L4,0,1409,0.0,96.0,350.0,11.0,0.0,0.0,15.0,3837.0,0.0,11.0,,,,,,,,,1335.0,1335.0,29.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,7190A5NSFVGG,TOSHIBA MG08ACA16TE,0,2001,0.0,0.0,8240.0,18.0,0.0,0.0,0.0,12260.0,0.0,18.0,,,,,,,,0.0,17.0,258.0,33.0,,0.0,0.0,0.0,0.0,,84017157.0,12191.0,0.0,593.0,0.0,,
2023-04-01T00:00:00.000000,PL2331LAHDKBGJ,HGST HMS5C4040BLE640,0,1045,0.0,100.0,542.0,11.0,0.0,0.0,42.0,53474.0,0.0,11.0,,,,,,,,,501.0,501.0,29.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,2CKHWAPJ,WDC WUH721816ALE6L4,0,1169,0.0,92.0,332.0,12.0,0.0,0.0,15.0,9875.0,0.0,12.0,,,,,,,,,942.0,942.0,35.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZHZ62330,ST12000NM0008,0,1070,2177272.0,,0.0,6.0,0.0,241747400.0,,26113.0,0.0,6.0,,,,0.0,0.0,,36.0,,0.0,1214.0,36.0,2177272.0,,0.0,0.0,0.0,0.0,,,,,25960.0,97487639480.0,523121415076.0
2023-04-01T00:00:00.000000,PL1331LAGSJV8H,HGST HMS5C4040ALE640,0,1022,0.0,102.0,539.0,34.0,0.0,0.0,43.0,59340.0,0.0,33.0,,,,,,,,,833.0,833.0,39.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZHZ4117T,ST12000NM0008,0,1131,59645200.0,,0.0,3.0,0.0,67576593.0,,30045.0,0.0,3.0,,,,0.0,0.0,,32.0,,355.0,1348.0,32.0,59645200.0,,0.0,0.0,0.0,0.0,,,,,29869.0,101240962680.0,317276480150.0
2023-04-01T00:00:00.000000,8190A05KFVKG,TOSHIBA MG08ACA16TA,0,2008,0.0,0.0,8008.0,14.0,0.0,0.0,0.0,7877.0,0.0,14.0,,,,,,,,0.0,13.0,973.0,34.0,,0.0,0.0,0.0,0.0,,17563650.0,6779.0,0.0,596.0,0.0,,
2023-04-01T00:00:00.000000,ZL2L7QRA,ST16000NM001G,0,2004,380712.0,,0.0,2.0,0.0,42596821.0,,12192.0,0.0,2.0,,,,0.0,0.0,,28.0,,1.0,2620.0,28.0,,,0.0,0.0,0.0,0.0,,,,,11396.0,80666841824.0,172511616190.0
2023-04-01T00:00:00.000000,8DJ0PKAH,HGST HUH721212ALE604,0,1166,0.0,96.0,0.0,6.0,0.0,0.0,18.0,13996.0,0.0,5.0,,,,,,,,,6418.0,6418.0,37.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,PL2331LAHDWT0J,HGST HMS5C4040BLE640,0,1046,0.0,99.0,536.0,19.0,0.0,0.0,42.0,54123.0,0.0,19.0,,,,,,,,,447.0,447.0,29.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZJV4KRSK,ST12000NM0007,0,1128,199833808.0,,0.0,17.0,0.0,468798194.0,,30957.0,0.0,17.0,,,,0.0,0.0,,28.0,,434.0,1840.0,28.0,199833808.0,,0.0,0.0,0.0,0.0,,,,,30682.0,99528149776.0,375281573912.0
2023-04-01T00:00:00.000000,8DJE245H,HGST HUH721212ALN604,0,1118,0.0,0.0,0.0,3.0,0.0,0.0,0.0,37507.0,0.0,3.0,,,,,,,,,1409.0,1409.0,31.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZL22ZHRZ,ST16000NM001G,0,2009,190675768.0,,0.0,21.0,0.0,538958823.0,,10909.0,0.0,16.0,,,,0.0,0.0,,28.0,,6.0,4924.0,28.0,,,0.0,0.0,0.0,0.0,,,,,6862.0,80101772240.0,117603055352.0
2023-04-01T00:00:00.000000,VKGKJLRX,HGST HUH728080ALE600,0,1096,0.0,108.0,0.0,5.0,0.0,0.0,18.0,47048.0,0.0,5.0,,,,,,,,,11857.0,11857.0,34.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW0GJLQ,ST12000NM001G,0,1103,11596752.0,,0.0,11.0,0.0,633949109.0,,18733.0,0.0,11.0,,,,0.0,0.0,,25.0,,5.0,1444.0,25.0,,,0.0,0.0,0.0,0.0,,,,,18365.0,65838110736.0,224215584028.0
2023-04-01T00:00:00.000000,70A0A058F97G,TOSHIBA MG07ACA14TA,0,1095,0.0,0.0,7846.0,5.0,0.0,0.0,0.0,17370.0,0.0,5.0,,,,,,,,1898.0,2.0,10.0,32.0,,0.0,0.0,0.0,0.0,,1966081.0,17335.0,0.0,593.0,0.0,,
2023-04-01T00:00:00.000000,ZA181256,ST8000NM0055,0,1044,20237120.0,,0.0,9.0,0.0,2364606793.0,,50151.0,0.0,8.0,,,,0.0,4295032833.0,0.0,35.0,22411.0,24.0,67332.0,35.0,20237120.0,,0.0,0.0,0.0,,,,,,50104.0,91359268664.0,436477995536.0
2023-04-01T00:00:00.000000,PL1331LAHEVR5H,HGST HMS5C4040ALE640,0,1051,0.0,100.0,555.0,16.0,0.0,0.0,42.0,52971.0,0.0,13.0,,,,,,,,,577.0,577.0,27.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,S301NEWE,ST4000DM000,0,1014,206392832.0,,0.0,17.0,0.0,544160762.0,,64587.0,0.0,17.0,,,0.0,0.0,0.0,0.0,23.0,0.0,1.0,6505.0,23.0,,,0.0,0.0,0.0,,,,,,64537.0,68191459504.0,480982714712.0
2023-04-01T00:00:00.000000,ZLW1FGBY,ST12000NM001G,0,1119,20871720.0,,0.0,4.0,0.0,170217142.0,,19186.0,0.0,4.0,,,,0.0,0.0,,29.0,,1.0,2558.0,29.0,,,0.0,0.0,0.0,0.0,,,,,18914.0,72423373856.0,228379666738.0
2023-04-01T00:00:00.000000,ZL0050TR,ST12000NM0008,0,1110,112726408.0,,0.0,4.0,0.0,179022224.0,,18647.0,0.0,4.0,,,,0.0,0.0,,34.0,,2.0,889.0,34.0,112726408.0,,0.0,0.0,0.0,0.0,,,,,18509.0,73533518952.0,234200091214.0
2023-04-01T00:00:00.000000,2PGSJB1T,WDC WUH721816ALE6L4,0,3002,0.0,103.0,345.0,11.0,0.0,0.0,15.0,4337.0,0.0,11.0,,,,,,,,,3801.0,3801.0,35.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZHZ4W9R6,ST12000NM0008,0,1134,79765224.0,,0.0,7.0,0.0,862481673.0,,28405.0,0.0,7.0,,,,0.0,0.0,,21.0,,2.0,9845.0,21.0,79765224.0,,0.0,0.0,0.0,0.0,,,,,26738.0,92285101456.0,443439824602.0
2023-04-01T00:00:00.000000,Z305B76N,ST4000DM000,0,1017,127870768.0,,0.0,11.0,0.0,26751660.0,,64075.0,0.0,10.0,,,1.0,0.0,0.0,0.0,25.0,0.0,0.0,34812.0,25.0,,,0.0,0.0,0.0,,,,,,63666.0,67083491984.0,440496347288.0
2023-04-01T00:00:00.000000,PL1331LAHEHX3H,HGST HMS5C4040BLE640,0,1049,0.0,104.0,540.0,12.0,0.0,0.0,42.0,53616.0,0.0,11.0,,,,,,,,,276.0,276.0,32.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZHZ66AE9,ST12000NM0008,0,1070,231481064.0,,0.0,6.0,0.0,426316835.0,,26113.0,0.0,6.0,,,,0.0,0.0,,36.0,,1.0,1297.0,36.0,231481064.0,,0.0,0.0,0.0,0.0,,,,,25943.0,97485119424.0,494544300950.0
2023-04-01T00:00:00.000000,71R0A05AFV8G,TOSHIBA MG08ACA16TEY,0,2017,0.0,0.0,6259.0,16.0,0.0,0.0,0.0,7412.0,0.0,16.0,,,,,,,,,15.0,396.0,38.0,,0.0,,0.0,0.0,,,,,,,86192160705.0,85801666012.0
2023-04-01T00:00:00.000000,ZL2L7YCS,ST16000NM001G,0,2003,166085608.0,,0.0,2.0,0.0,24552007.0,,12216.0,0.0,2.0,,,,0.0,0.0,,30.0,,0.0,2982.0,30.0,,,0.0,0.0,0.0,0.0,,,,,11381.0,80309808912.0,168883946081.0
2023-04-01T00:00:00.000000,S300Z6BB,ST4000DM000,0,1004,94123680.0,,0.0,4.0,0.0,462874974.0,,69035.0,0.0,4.0,,,2.0,0.0,0.0,0.0,17.0,0.0,1.0,24721.0,17.0,,,0.0,0.0,0.0,,,,,,68932.0,75301139528.0,479145514955.0
2023-04-01T00:00:00.000000,ZL2LTE4Z,ST16000NM001G,0,1170,240787072.0,,0.0,5.0,0.0,197079607.0,,9792.0,0.0,5.0,,,,0.0,0.0,,40.0,,4.0,1241.0,40.0,,,0.0,0.0,0.0,0.0,,,,,9556.0,96537684424.0,146626992545.0
2023-04-01T00:00:00.000000,3050A00YF97G,TOSHIBA MG07ACA14TA,0,1141,0.0,0.0,7872.0,5.0,0.0,0.0,0.0,24397.0,0.0,5.0,,,,,,,,1.0,0.0,281.0,40.0,,0.0,0.0,0.0,0.0,,18219010.0,24158.0,0.0,590.0,0.0,,
2023-04-01T00:00:00.000000,ZA16DSGN,ST8000NM0055,0,1039,163876720.0,,0.0,25.0,88.0,2294078831.0,,53117.0,0.0,25.0,,,,27.0,0.0,0.0,40.0,8872.0,60.0,54694.0,40.0,163876720.0,,8.0,8.0,0.0,,,,,,53064.0,97107480632.0,418778146050.0
2023-04-01T00:00:00.000000,8190A0WDFVKG,TOSHIBA MG08ACA16TA,0,2008,0.0,0.0,8258.0,4.0,0.0,0.0,0.0,7877.0,0.0,4.0,,,,,,,,0.0,3.0,1012.0,37.0,,0.0,0.0,0.0,0.0,,86114308.0,6789.0,0.0,527.0,0.0,,
2023-04-01T00:00:00.000000,70K0A0M6F97G,TOSHIBA MG07ACA14TA,0,1159,0.0,0.0,7727.0,3.0,0.0,0.0,0.0,19177.0,0.0,3.0,,,,,,,,10.0,0.0,114.0,33.0,,0.0,0.0,0.0,0.0,,1310724.0,19037.0,0.0,593.0,0.0,,
2023-04-01T00:00:00.000000,7190A5SBFVGG,TOSHIBA MG08ACA16TE,0,2001,0.0,0.0,8188.0,14.0,0.0,0.0,0.0,12271.0,0.0,14.0,,,,,,,,0.0,13.0,248.0,39.0,,0.0,0.0,0.0,0.0,,135135234.0,12206.0,0.0,585.0,0.0,,
2023-04-01T00:00:00.000000,51U0A0U5FVGG,TOSHIBA MG08ACA16TE,0,1168,0.0,0.0,8269.0,15.0,0.0,0.0,0.0,12915.0,0.0,15.0,,,,,,,,12.0,14.0,131.0,26.0,,0.0,0.0,0.0,0.0,,18481155.0,12735.0,0.0,587.0,0.0,,
2023-04-01T00:00:00.000000,3070A0E9F97G,TOSHIBA MG07ACA14TA,0,1104,0.0,0.0,7648.0,6.0,0.0,0.0,0.0,22212.0,0.0,6.0,,,,,,,,0.0,3.0,20.0,26.0,,0.0,0.0,0.0,0.0,,203554819.0,22150.0,0.0,589.0,0.0,,
2023-04-01T00:00:00.000000,7190A4EKFVGG,TOSHIBA MG08ACA16TE,0,2001,0.0,0.0,8233.0,19.0,0.0,0.0,0.0,12255.0,0.0,19.0,,,,,,,,1.0,18.0,255.0,38.0,,0.0,0.0,0.0,0.0,,17563657.0,12192.0,0.0,530.0,0.0,,
2023-04-01T00:00:00.000000,D5G10YML,HGST HUH721212ALE600,0,2002,0.0,96.0,393.0,18.0,0.0,0.0,18.0,25371.0,0.0,18.0,,,,,,,,,590.0,590.0,43.0,,0.0,0.0,0.0,0.0,,,,0.0,,,182702184242.0,360025333150.0
2023-04-01T00:00:00.000000,70E0A04KF97G,TOSHIBA MG07ACA14TA,0,1109,0.0,0.0,7840.0,5.0,0.0,0.0,0.0,16496.0,0.0,5.0,,,,,,,,0.0,2.0,21.0,25.0,,0.0,0.0,0.0,0.0,,51773442.0,16370.0,0.0,598.0,0.0,,
2023-04-01T00:00:00.000000,PL1331LAHD31BH,HGST HMS5C4040BLE640,0,1052,0.0,104.0,545.0,39.0,0.0,0.0,42.0,52564.0,0.0,38.0,,,,,,,,,800.0,800.0,30.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZL232SCA,ST16000NM001G,0,1081,8070536.0,,0.0,4.0,0.0,833908838.0,,18022.0,0.0,4.0,,,,0.0,0.0,,32.0,,0.0,1743.0,32.0,,,0.0,0.0,0.0,0.0,,,,,17600.0,92829862744.0,271192463408.0
2023-04-01T00:00:00.000000,5170A004F97G,TOSHIBA MG07ACA14TA,0,1401,0.0,0.0,7702.0,29.0,0.0,0.0,0.0,13992.0,0.0,29.0,,,,,,,,0.0,7.0,183.0,34.0,,0.0,0.0,0.0,0.0,,33685506.0,13414.0,0.0,592.0,0.0,,
2023-04-01T00:00:00.000000,ZA18BLCE,ST8000NM0055,0,1092,170584824.0,,0.0,8.0,0.0,2508520223.0,,48871.0,0.0,8.0,,,,0.0,0.0,0.0,29.0,15872.0,8.0,73928.0,29.0,170584824.0,,0.0,0.0,0.0,,,,,,48829.0,89793874888.0,412078446174.0
2023-04-01T00:00:00.000000,ZA11XJMR,ST8000DM002,0,1029,122066168.0,,0.0,15.0,0.0,335091271.0,,59399.0,0.0,15.0,,,,0.0,0.0,0.0,31.0,34259.0,4.0,59038.0,31.0,122066168.0,,0.0,0.0,0.0,,,,,,59367.0,111856635720.0,425386755048.0
2023-04-01T00:00:00.000000,3060A014F97G,TOSHIBA MG07ACA14TA,0,1094,0.0,0.0,8006.0,5.0,1.0,0.0,0.0,21515.0,0.0,5.0,,,,,,,,4497809.0,2.0,12.0,36.0,,1.0,0.0,0.0,0.0,,17563649.0,21441.0,0.0,592.0,0.0,,
2023-04-01T00:00:00.000000,7QT00JNY,Seagate BarraCuda 120 SSD ZA250CM10003,0,1142,0.0,,,,,,,24446.0,,9.0,5428923860308.0,3.0,,,,,,,3.0,,41.0,,,,,,,,,,,,64967.0,46502.0
2023-04-01T00:00:00.000000,PL1331LAHD34EH,HGST HMS5C4040BLE640,0,1031,0.0,100.0,0.0,4.0,0.0,0.0,42.0,59575.0,0.0,4.0,,,,,,,,,40.0,40.0,33.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,ZLW0GQW4,ST12000NM001G,0,1101,10868672.0,,0.0,6.0,0.0,398805360.0,,17813.0,0.0,6.0,,,,0.0,0.0,,27.0,,3.0,835.0,27.0,,,0.0,0.0,0.0,0.0,,,,,17711.0,56424898528.0,220689132553.0
2023-04-01T00:00:00.000000,7QT035ST,Seagate BarraCuda 120 SSD ZA250CM10003,0,1402,0.0,,,,,,,11482.0,,7.0,901960040758.0,2.0,,,,,,,2.0,,29.0,,,,,,,,,,,,18704.0,313.0
2023-04-01T00:00:00.000000,ZLW18RLD,ST14000NM001G,0,1076,38403440.0,,0.0,7.0,0.0,303313281.0,,21580.0,0.0,7.0,,,,0.0,0.0,,33.0,,0.0,2420.0,33.0,,,0.0,0.0,0.0,0.0,,,,,20743.0,108800179864.0,494999945131.0
2023-04-01T00:00:00.000000,2AGMJ4JY,HGST HUH721212ALN604,0,1127,0.0,92.0,0.0,5.0,0.0,0.0,18.0,31906.0,0.0,5.0,,,,,,,,,1341.0,1341.0,37.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,5PH8GEAF,HGST HUH721212ALE604,0,1061,0.0,92.0,0.0,5.0,0.0,0.0,15.0,17521.0,0.0,5.0,,,,,,,,,630.0,630.0,38.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,2PH0ZZRT,WDC WUH721816ALE6L4,0,2016,0.0,96.0,355.0,13.0,0.0,0.0,15.0,1200.0,0.0,13.0,,,,,,,,,701.0,701.0,29.0,,0.0,0.0,0.0,0.0,,,,,,,,
2023-04-01T00:00:00.000000,Z304KBZ1,ST4000DM000,0,1015,25114112.0,,0.0,13.0,0.0,67819770.0,,64543.0,0.0,13.0,,,0.0,0.0,0.0,0.0,27.0,0.0,1.0,11452.0,27.0,,,0.0,0.0,0.0,,,,,,64379.0,67888809992.0,427444806170.0
2023-04-01T00:00:00.000000,ZA1810AA,ST8000NM0055,0,1044,124164800.0,,0.0,14.0,0.0,259558158.0,,50163.0,0.0,14.0,,,,0.0,0.0,0.0,35.0,9805.0,28.0,53504.0,35.0,124164800.0,,0.0,0.0,0.0,,,,,,50113.0,90991419248.0,409642987312.0
2023-04-01T00:00:00.000000,ZA171TNL,ST8000NM0055,0,1041,41913736.0,,0.0,50.0,0.0,2149694917.0,,51889.0,0.0,51.0,,,,0.0,0.0,0.0,28.0,45361.0,59.0,87231.0,28.0,41913736.0,,0.0,0.0,0.0,,,,,,51834.0,96206438576.0,414139064476.0
